Tipo Elezione;Data Elezione;Lista;Ripartizione;Nazione;Voti Liste;Schede Nulle;Schede Bianche ;Schede Contestate;Votanti;Elettori
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;37;27;7;0;299;874
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;58;27;7;0;299;874
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;34;27;7;0;299;874
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;131;27;7;0;299;874
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;16;12;1;0;236;1033
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;85;12;1;0;236;1033
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;41;12;1;0;236;1033
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;65;12;1;0;236;1033
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;8;1;0;0;100;345
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;16;1;0;0;100;345
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;17;1;0;0;100;345
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;50;1;0;0;100;345
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;0;0;0;0;0;345
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;0;0;0;0;0;345
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;0;0;0;0;0;345
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;0;0;0;0;0;345
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;209;33;10;6;1279;12706
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;483;33;10;6;1279;12706
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;117;33;10;6;1279;12706
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;382;33;10;6;1279;12706
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;0;0;0;0;0;553
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;0;0;0;0;0;553
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;0;0;0;0;0;553
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;0;0;0;0;0;553
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;1;2;0;0;21;72
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;6;2;0;0;21;72
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;3;2;0;0;21;72
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;8;2;0;0;21;72
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;73;26;12;0;1040;2233
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;499;26;12;0;1040;2233
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;149;26;12;0;1040;2233
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;245;26;12;0;1040;2233
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;MALAYSIA;27;6;4;0;227;696
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;MALAYSIA;78;6;4;0;227;696
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;MALAYSIA;27;6;4;0;227;696
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;MALAYSIA;88;6;4;0;227;696
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;MONGOLIA;0;0;0;0;0;19
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;MONGOLIA;0;0;0;0;0;19
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;MONGOLIA;0;0;0;0;0;19
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;MONGOLIA;0;0;0;0;0;19
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;NEPAL;1;3;0;0;27;34
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;NEPAL;5;3;0;0;27;34
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;NEPAL;4;3;0;0;27;34
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;NEPAL;13;3;0;0;27;34
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;NUOVA ZELANDA;74;53;8;0;800;4610
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;NUOVA ZELANDA;157;53;8;0;800;4610
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;NUOVA ZELANDA;125;53;8;0;800;4610
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;NUOVA ZELANDA;324;53;8;0;800;4610
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;OMAN;17;2;0;0;63;247
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;OMAN;12;2;0;0;63;247
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;OMAN;10;2;0;0;63;247
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;OMAN;22;2;0;0;63;247
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;PAKISTAN;7;25;3;0;123;207
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;PAKISTAN;26;25;3;0;123;207
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;PAKISTAN;10;25;3;0;123;207
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;PAKISTAN;50;25;3;0;123;207
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;QATAR;70;28;17;0;630;1534
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;QATAR;273;28;17;0;630;1534
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;QATAR;77;28;17;0;630;1534
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;QATAR;164;28;17;0;630;1534
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;SINGAPORE;238;42;14;0;1041;2628
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;SINGAPORE;232;42;14;0;1041;2628
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;SINGAPORE;119;42;14;0;1041;2628
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;SINGAPORE;374;42;14;0;1041;2628
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;THAILANDIA;102;104;25;0;1384;4080
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;THAILANDIA;532;104;25;0;1384;4080
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;THAILANDIA;293;104;25;0;1384;4080
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;THAILANDIA;315;104;25;0;1384;4080
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;VIETNAM;33;20;7;0;266;661
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;VIETNAM;61;20;7;0;266;661
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;VIETNAM;55;20;7;0;266;661
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;VIETNAM;83;20;7;0;266;661
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;BANGLADESH;12;24;12;0;167;333
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;BANGLADESH;31;24;12;0;167;333
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;BANGLADESH;11;24;12;0;167;333
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;BANGLADESH;76;24;12;0;167;333
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;FIGI;0;0;0;0;0;29
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;FIGI;0;0;0;0;0;29
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;FIGI;0;0;0;0;0;29
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;FIGI;0;0;0;0;0;29
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;EMIRATI ARABI UNITI;373;66;17;0;1632;8437
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;EMIRATI ARABI UNITI;517;66;17;0;1632;8437
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;EMIRATI ARABI UNITI;167;66;17;0;1632;8437
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;EMIRATI ARABI UNITI;465;66;17;0;1632;8437
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;BAHREIN;11;8;3;0;159;337
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;BAHREIN;38;8;3;0;159;337
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;BAHREIN;11;8;3;0;159;337
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;BAHREIN;35;8;3;0;159;337
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;MALDIVE;0;0;0;0;0;71
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;MALDIVE;0;0;0;0;0;71
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;MALDIVE;0;0;0;0;0;71
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;MALDIVE;0;0;0;0;0;71
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;PAPUA NUOVA GUINEA;0;0;0;0;0;17
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;PAPUA NUOVA GUINEA;0;0;0;0;0;17
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;PAPUA NUOVA GUINEA;0;0;0;0;0;17
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;PAPUA NUOVA GUINEA;0;0;0;0;0;17
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;ISOLE SALOMONE;0;0;0;0;0;2
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;ISOLE SALOMONE;0;0;0;0;0;2
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;ISOLE SALOMONE;0;0;0;0;0;2
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;ISOLE SALOMONE;0;0;0;0;0;2
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;TAIWAN;29;27;10;0;273;650
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;TAIWAN;86;27;10;0;273;650
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;TAIWAN;52;27;10;0;273;650
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;TAIWAN;71;27;10;0;273;650
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE DEMOCRATICA DI COREA;0;0;0;0;0;2
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE DEMOCRATICA DI COREA;0;0;0;0;0;2
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE DEMOCRATICA DI COREA;0;0;0;0;0;2
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE DEMOCRATICA DI COREA;0;0;0;0;0;2
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;KAZAKHSTAN;7;5;2;0;49;189
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;KAZAKHSTAN;20;5;2;0;49;189
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;KAZAKHSTAN;6;5;2;0;49;189
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;KAZAKHSTAN;9;5;2;0;49;189
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;UZBEKISTAN;1;3;0;0;26;38
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;UZBEKISTAN;11;3;0;0;26;38
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;UZBEKISTAN;4;3;0;0;26;38
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;UZBEKISTAN;7;3;0;0;26;38
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;ALGERIA;19;34;20;0;280;598
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;ALGERIA;56;34;20;0;280;598
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;ALGERIA;21;34;20;0;280;598
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;ALGERIA;80;34;20;0;280;598
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;BURKINA FASO;0;0;0;0;0;6
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;BURKINA FASO;0;0;0;0;0;6
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;BURKINA FASO;0;0;0;0;0;6
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;BURKINA FASO;0;0;0;0;0;6
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;BURUNDI;3;1;0;0;37;52
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;BURUNDI;15;1;0;0;37;52
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;BURUNDI;3;1;0;0;37;52
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;BURUNDI;15;1;0;0;37;52
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;CAMERUN;12;13;5;0;133;271
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;CAMERUN;38;13;5;0;133;271
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;CAMERUN;13;13;5;0;133;271
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;CAMERUN;57;13;5;0;133;271
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;CONGO;5;7;5;0;105;180
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;CONGO;40;7;5;0;105;180
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;CONGO;3;7;5;0;105;180
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;CONGO;32;7;5;0;105;180
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DEMOCRATICA DEL CONGO;10;5;1;0;56;399
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DEMOCRATICA DEL CONGO;15;5;1;0;56;399
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DEMOCRATICA DEL CONGO;3;5;1;0;56;399
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DEMOCRATICA DEL CONGO;21;5;1;0;56;399
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;COSTA D'AVORIO;0;0;0;0;0;122
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;COSTA D'AVORIO;0;0;0;0;0;122
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;COSTA D'AVORIO;0;0;0;0;0;122
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;COSTA D'AVORIO;0;0;0;0;0;122
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;BENIN;6;0;0;0;34;54
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;BENIN;8;0;0;0;34;54
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;BENIN;6;0;0;0;34;54
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;BENIN;14;0;0;0;34;54
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;ETIOPIA;32;10;4;0;248;1073
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;ETIOPIA;62;10;4;0;248;1073
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;ETIOPIA;39;10;4;0;248;1073
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;ETIOPIA;96;10;4;0;248;1073
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;GABON;2;0;0;0;53;119
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;GABON;21;0;0;0;53;119
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;GABON;8;0;0;0;53;119
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;GABON;20;0;0;0;53;119
