Data Elezione;Tipo Elezione;Ripartizione;Nazione;Numero Candidato;Cognome;Nome;Tipo Altro Nome;Altro Nome;Preferenze;Lista
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ETIOPIA;1;ALTROCCHI;CLORINDA;;;1;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ETIOPIA;2;COLA;LORENZO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GABON;1;GRIGOLETTI;MICHELE;;;1;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GABON;2;NAN;ENRICO;;;4;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GABON;1;BERCHI;FEDERICO;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GABON;1;GIACOBBE;FRANCESCO;;;1;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GABON;2;FRATINI;SANDRO;;;1;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GABON;1;ALTROCCHI;CLORINDA;;;1;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GABON;2;COLA;LORENZO;;;1;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GAMBIA;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GAMBIA;2;NAN;ENRICO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GAMBIA;1;BERCHI;FEDERICO;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GAMBIA;1;GIACOBBE;FRANCESCO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GAMBIA;2;FRATINI;SANDRO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GAMBIA;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GAMBIA;2;COLA;LORENZO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GHANA;1;GRIGOLETTI;MICHELE;;;12;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GHANA;2;NAN;ENRICO;;;7;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GHANA;1;BERCHI;FEDERICO;;;4;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GHANA;1;GIACOBBE;FRANCESCO;;;6;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GHANA;2;FRATINI;SANDRO;;;6;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GHANA;1;ALTROCCHI;CLORINDA;;;1;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GHANA;2;COLA;LORENZO;;;2;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GUINEA;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GUINEA;2;NAN;ENRICO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GUINEA;1;BERCHI;FEDERICO;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GUINEA;1;GIACOBBE;FRANCESCO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GUINEA;2;FRATINI;SANDRO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GUINEA;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GUINEA;2;COLA;LORENZO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;KENYA;1;GRIGOLETTI;MICHELE;;;10;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;KENYA;2;NAN;ENRICO;;;13;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;KENYA;1;BERCHI;FEDERICO;;;4;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;KENYA;1;GIACOBBE;FRANCESCO;;;7;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;KENYA;2;FRATINI;SANDRO;;;26;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;KENYA;1;ALTROCCHI;CLORINDA;;;1;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;KENYA;2;COLA;LORENZO;;;1;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;LIBIA;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;LIBIA;2;NAN;ENRICO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;LIBIA;1;BERCHI;FEDERICO;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;LIBIA;1;GIACOBBE;FRANCESCO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;LIBIA;2;FRATINI;SANDRO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;LIBIA;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;LIBIA;2;COLA;LORENZO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MADAGASCAR;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MADAGASCAR;2;NAN;ENRICO;;;6;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MADAGASCAR;1;BERCHI;FEDERICO;;;4;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MADAGASCAR;1;GIACOBBE;FRANCESCO;;;7;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MADAGASCAR;2;FRATINI;SANDRO;;;2;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MADAGASCAR;1;ALTROCCHI;CLORINDA;;;3;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MADAGASCAR;2;COLA;LORENZO;;;2;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALAWI;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALAWI;2;NAN;ENRICO;;;1;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALAWI;1;BERCHI;FEDERICO;;;4;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALAWI;1;GIACOBBE;FRANCESCO;;;4;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALAWI;2;FRATINI;SANDRO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALAWI;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALAWI;2;COLA;LORENZO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALI;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALI;2;NAN;ENRICO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALI;1;BERCHI;FEDERICO;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALI;1;GIACOBBE;FRANCESCO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALI;2;FRATINI;SANDRO;;;2;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALI;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALI;2;COLA;LORENZO;;;1;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MAROCCO;1;GRIGOLETTI;MICHELE;;;12;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MAROCCO;2;NAN;ENRICO;;;11;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MAROCCO;1;BERCHI;FEDERICO;;;6;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MAROCCO;1;GIACOBBE;FRANCESCO;;;27;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MAROCCO;2;FRATINI;SANDRO;;;23;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MAROCCO;1;ALTROCCHI;CLORINDA;;;11;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MAROCCO;2;COLA;LORENZO;;;14;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MAURITANIA;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MAURITANIA;2;NAN;ENRICO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MAURITANIA;1;BERCHI;FEDERICO;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MAURITANIA;1;GIACOBBE;FRANCESCO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MAURITANIA;2;FRATINI;SANDRO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MAURITANIA;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MAURITANIA;2;COLA;LORENZO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;NIGER;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;NIGER;2;NAN;ENRICO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;NIGER;1;BERCHI;FEDERICO;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;NIGER;1;GIACOBBE;FRANCESCO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;NIGER;2;FRATINI;SANDRO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;NIGER;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;NIGER;2;COLA;LORENZO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;NIGERIA;1;GRIGOLETTI;MICHELE;;;15;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;NIGERIA;2;NAN;ENRICO;;;5;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;NIGERIA;1;BERCHI;FEDERICO;;;7;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;NIGERIA;1;GIACOBBE;FRANCESCO;;;2;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;NIGERIA;2;FRATINI;SANDRO;;;7;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;NIGERIA;1;ALTROCCHI;CLORINDA;;;1;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;NIGERIA;2;COLA;LORENZO;;;1;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;EGITTO;1;GRIGOLETTI;MICHELE;;;37;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;EGITTO;2;NAN;ENRICO;;;31;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;EGITTO;1;BERCHI;FEDERICO;;;8;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;EGITTO;1;GIACOBBE;FRANCESCO;;;11;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;EGITTO;2;FRATINI;SANDRO;;;26;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;EGITTO;1;ALTROCCHI;CLORINDA;;;2;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;EGITTO;2;COLA;LORENZO;;;29;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ZIMBABWE;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ZIMBABWE;2;NAN;ENRICO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ZIMBABWE;1;BERCHI;FEDERICO;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ZIMBABWE;1;GIACOBBE;FRANCESCO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ZIMBABWE;2;FRATINI;SANDRO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ZIMBABWE;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ZIMBABWE;2;COLA;LORENZO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;RUANDA;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;RUANDA;2;NAN;ENRICO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;RUANDA;1;BERCHI;FEDERICO;;;2;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;RUANDA;1;GIACOBBE;FRANCESCO;;;2;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;RUANDA;2;FRATINI;SANDRO;;;1;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;RUANDA;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;RUANDA;2;COLA;LORENZO;;;1;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SENEGAL;1;GRIGOLETTI;MICHELE;;;4;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SENEGAL;2;NAN;ENRICO;;;3;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SENEGAL;1;BERCHI;FEDERICO;;;3;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SENEGAL;1;GIACOBBE;FRANCESCO;;;4;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SENEGAL;2;FRATINI;SANDRO;;;15;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SENEGAL;1;ALTROCCHI;CLORINDA;;;2;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SENEGAL;2;COLA;LORENZO;;;2;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SIERRA LEONE;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SIERRA LEONE;2;NAN;ENRICO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SIERRA LEONE;1;BERCHI;FEDERICO;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SIERRA LEONE;1;GIACOBBE;FRANCESCO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SIERRA LEONE;2;FRATINI;SANDRO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SIERRA LEONE;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SIERRA LEONE;2;COLA;LORENZO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SOMALIA;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SOMALIA;2;NAN;ENRICO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SOMALIA;1;BERCHI;FEDERICO;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SOMALIA;1;GIACOBBE;FRANCESCO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SOMALIA;2;FRATINI;SANDRO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SOMALIA;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SOMALIA;2;COLA;LORENZO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SUD AFRICA;1;GRIGOLETTI;MICHELE;;;246;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SUD AFRICA;2;NAN;ENRICO;;;183;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SUD AFRICA;1;BERCHI;FEDERICO;;;109;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SUD AFRICA;1;GIACOBBE;FRANCESCO;;;151;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SUD AFRICA;2;FRATINI;SANDRO;;;254;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SUD AFRICA;1;ALTROCCHI;CLORINDA;;;28;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SUD AFRICA;2;COLA;LORENZO;;;66;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SUDAN;1;GRIGOLETTI;MICHELE;;;2;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SUDAN;2;NAN;ENRICO;;;1;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SUDAN;1;BERCHI;FEDERICO;;;1;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SUDAN;1;GIACOBBE;FRANCESCO;;;1;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
