Data Elezione;Tipo Elezione;Ripartizione;Nazione;Numero Candidato;Cognome;Nome ;Tipo Altro nome;Altro nome;Preferenze;Lista
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;1;OLIVETTO;VERONICA;;;4;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;2;LOPIS;CARMELO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;1;COSSARI;GIUSEPPE;DETTO;JOE;2;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;2;PAPAPIETRO;ROCCO;;;6;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;1;CARE';NICOLA;;;2944;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;2;AMATULLI;ANTONIO;;;785;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;1;DE ROSA;SABRINA;;;267;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;2;DI BIANCO;ROSSANA;;;109;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;1;OLIVETTO;VERONICA;;;974;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;2;LOPIS;CARMELO;;;185;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;1;COSSARI;GIUSEPPE;DETTO;JOE;759;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;2;PAPAPIETRO;ROCCO;;;591;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;1;CARE';NICOLA;;;1;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;2;AMATULLI;ANTONIO;;;6;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;1;DE ROSA;SABRINA;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;2;DI BIANCO;ROSSANA;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;1;OLIVETTO;VERONICA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;2;LOPIS;CARMELO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;1;COSSARI;GIUSEPPE;DETTO;JOE;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;2;PAPAPIETRO;ROCCO;;;1;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;1;CARE';NICOLA;;;4;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;2;AMATULLI;ANTONIO;;;2;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;1;DE ROSA;SABRINA;;;2;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;2;DI BIANCO;ROSSANA;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;1;OLIVETTO;VERONICA;;;2;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;2;LOPIS;CARMELO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;1;COSSARI;GIUSEPPE;DETTO;JOE;3;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;2;PAPAPIETRO;ROCCO;;;3;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;1;CARE';NICOLA;;;4;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;2;AMATULLI;ANTONIO;;;8;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;1;DE ROSA;SABRINA;;;1;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;2;DI BIANCO;ROSSANA;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;1;OLIVETTO;VERONICA;;;7;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;2;LOPIS;CARMELO;;;1;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;1;COSSARI;GIUSEPPE;DETTO;JOE;1;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;2;PAPAPIETRO;ROCCO;;;1;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;1;CARE';NICOLA;;;54;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;2;AMATULLI;ANTONIO;;;123;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;1;DE ROSA;SABRINA;;;54;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;2;DI BIANCO;ROSSANA;;;26;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;1;OLIVETTO;VERONICA;;;68;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;2;LOPIS;CARMELO;;;11;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;1;COSSARI;GIUSEPPE;DETTO;JOE;41;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;2;PAPAPIETRO;ROCCO;;;87;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;1;CARE';NICOLA;;;10;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;2;AMATULLI;ANTONIO;;;11;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;1;DE ROSA;SABRINA;;;5;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;2;DI BIANCO;ROSSANA;;;6;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;1;OLIVETTO;VERONICA;;;6;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;2;LOPIS;CARMELO;;;2;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;1;COSSARI;GIUSEPPE;DETTO;JOE;2;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;2;PAPAPIETRO;ROCCO;;;5;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;1;CARE';NICOLA;;;16;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;2;AMATULLI;ANTONIO;;;24;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;1;DE ROSA;SABRINA;;;5;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;2;DI BIANCO;ROSSANA;;;1;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;1;OLIVETTO;VERONICA;;;11;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;2;LOPIS;CARMELO;;;3;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;1;COSSARI;GIUSEPPE;DETTO;JOE;12;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;2;PAPAPIETRO;ROCCO;;;15;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;1;CARE';NICOLA;;;50;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;2;AMATULLI;ANTONIO;;;94;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;1;DE ROSA;SABRINA;;;54;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;2;DI BIANCO;ROSSANA;;;19;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;1;OLIVETTO;VERONICA;;;79;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;2;LOPIS;CARMELO;;;17;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;1;COSSARI;GIUSEPPE;DETTO;JOE;26;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;2;PAPAPIETRO;ROCCO;;;38;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;1;CARE';NICOLA;;;12;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;2;AMATULLI;ANTONIO;;;39;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;1;DE ROSA;SABRINA;;;3;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;2;DI BIANCO;ROSSANA;;;2;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;1;OLIVETTO;VERONICA;;;6;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;2;LOPIS;CARMELO;;;3;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;1;COSSARI;GIUSEPPE;DETTO;JOE;2;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;2;PAPAPIETRO;ROCCO;;;2;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;1;CARE';NICOLA;;;19;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;2;AMATULLI;ANTONIO;;;14;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;1;DE ROSA;SABRINA;;;10;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;2;DI BIANCO;ROSSANA;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;1;OLIVETTO;VERONICA;;;8;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;2;LOPIS;CARMELO;;;2;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;1;COSSARI;GIUSEPPE;DETTO;JOE;7;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;2;PAPAPIETRO;ROCCO;;;9;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;1;CARE';NICOLA;;;6;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;2;AMATULLI;ANTONIO;;;13;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;1;DE ROSA;SABRINA;;;2;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;2;DI BIANCO;ROSSANA;;;1;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;1;OLIVETTO;VERONICA;;;10;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;2;LOPIS;CARMELO;;;2;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;1;COSSARI;GIUSEPPE;DETTO;JOE;4;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;2;PAPAPIETRO;ROCCO;;;18;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;1;CARE';NICOLA;;;4;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;2;AMATULLI;ANTONIO;;;11;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;1;DE ROSA;SABRINA;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;2;DI BIANCO;ROSSANA;;;2;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;1;OLIVETTO;VERONICA;;;5;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;2;LOPIS;CARMELO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;1;COSSARI;GIUSEPPE;DETTO;JOE;2;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;2;PAPAPIETRO;ROCCO;;;1;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;1;CARE';NICOLA;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;2;AMATULLI;ANTONIO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;1;DE ROSA;SABRINA;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;2;DI BIANCO;ROSSANA;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;1;OLIVETTO;VERONICA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;2;LOPIS;CARMELO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;1;COSSARI;GIUSEPPE;DETTO;JOE;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;2;PAPAPIETRO;ROCCO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;1;CARE';NICOLA;;;26;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;2;AMATULLI;ANTONIO;;;28;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;1;DE ROSA;SABRINA;;;9;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;2;DI BIANCO;ROSSANA;;;10;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;1;OLIVETTO;VERONICA;;;17;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;2;LOPIS;CARMELO;;;9;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;1;COSSARI;GIUSEPPE;DETTO;JOE;24;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;2;PAPAPIETRO;ROCCO;;;23;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;1;CARE';NICOLA;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;2;AMATULLI;ANTONIO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;1;DE ROSA;SABRINA;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;2;DI BIANCO;ROSSANA;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;1;OLIVETTO;VERONICA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;2;LOPIS;CARMELO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;1;COSSARI;GIUSEPPE;DETTO;JOE;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;2;PAPAPIETRO;ROCCO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;1;CARE';NICOLA;;;2;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;2;AMATULLI;ANTONIO;;;2;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;1;DE ROSA;SABRINA;;;1;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;2;DI BIANCO;ROSSANA;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;1;OLIVETTO;VERONICA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;2;LOPIS;CARMELO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;1;COSSARI;GIUSEPPE;DETTO;JOE;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;2;PAPAPIETRO;ROCCO;;;1;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;1;CARE';NICOLA;;;21;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;2;AMATULLI;ANTONIO;;;33;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;1;DE ROSA;SABRINA;;;12;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;2;DI BIANCO;ROSSANA;;;6;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;1;OLIVETTO;VERONICA;;;26;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;2;LOPIS;CARMELO;;;10;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;1;COSSARI;GIUSEPPE;DETTO;JOE;32;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;2;PAPAPIETRO;ROCCO;;;77;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALAYSIA;1;CARE';NICOLA;;;17;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALAYSIA;2;AMATULLI;ANTONIO;;;15;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALAYSIA;1;DE ROSA;SABRINA;;;2;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Camera Estero;AFRICA ASIA OCEANIA ANTARTIDE;MALAYSIA;2;DI BIANCO;ROSSANA;;;3;AZIONE - ITALIA VIVA - CALENDA
